"","Date","Hour","MCP","RenewableProportion","Consumption","FuelPrice","Generation","BilateralContacts.Consumption","day","lag_24","NegativeSpecialDays","PositiveSpecialDays","PredictedMCP_LR","PredictedMCP_SGB","PredictedMCP_DT","PredictedMCP_RF","PredictedMCP_BN"
"7229",2019-10-29,"4",43.41,0.215804844996378,23591.77,0.732842456237844,23495.58,0.914081478413871,"Tuesday",47.66,"1","0",40.0421764415711,38.309241082989,51.2705003859919,38.1866711322196,41.0174150745886
"7230",2019-10-29,"5",46.02,0.216475463576903,23689.71,0.732842456237844,23595.33,0.91487823194121,"Tuesday",52.96,"1","0",42.3789844480187,38.7857798581123,51.2705003859919,40.1844147590578,43.1141367322791
"7231",2019-10-29,"6",50.05,0.2206639433558,24118.11,0.732842456237844,24022.23,0.892337749516857,"Tuesday",54.12,"1","0",43.2772882406109,41.0926905660495,51.2705003859919,36.1262034978634,44.1484390041102
"7232",2019-10-29,"7",53.97,0.232789827997914,24186.66,0.732842456237844,24088.08,0.889329076441311,"Tuesday",54.47,"1","0",44.5773125211076,41.6731678371724,51.2705003859919,39.2324423541929,44.081351920341
"7233",2019-10-29,"8",54.24,0.292061091395978,26266.15,0.732842456237844,26169.97,0.90514978403763,"Tuesday",55.91,"1","0",46.1989091131071,44.6402585746048,51.2705003859919,41.8835591519583,44.6967468523638
"7234",2019-10-29,"9",48.62,0.336093714956092,27340.94,0.732842456237844,27242.61,0.939711655853822,"Tuesday",56.55,"1","0",46.0902195348402,45.9639981720424,51.2705003859919,45.9876782357166,44.2557280231182
"7235",2019-10-29,"10",54.06,0.340039005886668,28039.12,0.732842456237844,27944.5,0.92328503890279,"Tuesday",56.72,"1","0",46.9731044436772,46.3555411139628,51.2705003859919,48.7139316674427,45.0570525803998
"7236",2019-10-29,"11",54.27,0.337320809323637,28584.9,0.732842456237844,28485.02,0.91121186360631,"Tuesday",56.92,"1","0",48.3601209218217,48.1677500303497,51.2705003859919,51.4177816754802,45.8422345324423
"7237",2019-10-29,"12",43.42,0.326677813106214,27716.38,0.732842456237844,27620.18,0.939895469754708,"Tuesday",55.27,"1","0",44.3630484750885,45.7051880908747,51.2705003859919,48.5666823718487,44.3164977442941
"7238",2019-10-29,"13",53.04,0.322530826621826,28026.53,0.732842456237844,27927.16,0.932305925849543,"Tuesday",55.52,"1","0",45.1712631127883,45.9639981720424,51.2705003859919,48.4048957493046,44.8909166398679
"7239",2019-10-29,"14",53.04,0.319920394044551,28503.34,0.732842456237844,28404.91,0.916471543334921,"Tuesday",56.11,"1","0",47.3176951769873,47.7762070884293,51.2705003859919,49.3018156263863,45.8202755483437
"7240",2019-10-29,"15",53.04,0.310615284137146,28726.63,0.732842456237844,28632.3,0.90752030433086,"Tuesday",56.44,"1","0",47.1772237326166,47.7762070884293,51.2705003859919,49.8123012809275,46.5014083117465
"7241",2019-10-29,"16",54.22,0.307975547716666,29654.71,0.732842456237844,29556.34,0.876164359725656,"Tuesday",56.45,"1","0",48.5780451028987,48.7051697493961,51.2705003859919,50.4511096339256,47.8176631933538
"7242",2019-10-29,"17",55.76,0.340430859866607,31123.37,0.732842456237844,31028.65,0.824981356453366,"Tuesday",57.3,"1","0",49.9084982114104,52.7857497556301,51.2705003859919,49.6356723233981,49.3287753851838
"7243",2019-10-29,"18",57.31,0.375019399934293,32634.84,0.732842456237844,32538.77,0.788500878202559,"Tuesday",57.97,"1","0",51.1309775067111,54.9121172453714,51.2705003859919,52.1287754886842,50.5395410774528
"7244",2019-10-29,"19",56.98,0.373427424915236,32073.46,0.732842456237844,31980.19,0.803745526675326,"Tuesday",57.35,"1","0",51.0675046787434,54.0566755349712,51.2705003859919,52.4493870050087,49.6408211270161
"7245",2019-10-29,"20",56.36,0.352221420373803,31545.44,0.732842456237844,31455.1,0.812510461099924,"Tuesday",56.76,"1","0",51.1899419653822,52.7270376476012,51.2705003859919,52.1295932762669,49.3673179242341
"7246",2019-10-29,"21",55.6,0.332025110037932,30666.96,0.732842456237844,30575.82,0.831755087560032,"Tuesday",56.03,"1","0",50.430557933448,49.2393197872575,51.2705003859919,52.2015065198778,48.5629492893526
"7247",2019-10-29,"22",54.73,0.312081634758575,29559.34,0.732842456237844,29465.88,0.848269954606564,"Tuesday",55.15,"1","0",48.7570069612992,47.1079067800409,51.2705003859919,46.9843514303108,47.5383681463479
"7248",2019-10-29,"23",54.52,0.283753328663486,28434.09,0.732842456237844,28637.62,0.867989796754529,"Tuesday",54.34,"1","0",46.3300636561691,46.8226692344452,51.2705003859919,47.6230317286968,46.7339419594513
"7249",2019-10-30,"0",52.1,0.261171248132214,27154.21,0.732842456237844,27064.12,0.915474985278526,"Wednesday",53.98,"1","0",47.3583975481873,45.2230970256425,51.2705003859919,46.3473272947736,45.3356582053685
"7250",2019-10-30,"1",52.1,0.224433730632573,26157.42,0.732842456237844,26070.19,0.878821382231122,"Wednesday",54.11,"1","0",48.2845011926172,43.4726771897767,51.2705003859919,44.9276386110921,45.9875777056272
"7251",2019-10-30,"2",53.88,0.199178058463676,25373.88,0.732842456237844,25286.47,0.864223366706235,"Wednesday",54,"1","0",46.9433777404627,43.1732402219977,51.2705003859919,41.7066774386673,46.1209458290457
"7252",2019-10-30,"3",43.42,0.197544793915762,24911.43,0.732842456237844,24824.8,0.88194856738453,"Wednesday",47.76,"1","0",42.7262642823819,40.2650797618905,51.2705003859919,40.5061803412787,43.1068729906855
"7253",2019-10-30,"4",45.15,0.194294590006744,24836.11,0.732842456237844,24748.09,0.880798160420452,"Wednesday",43.41,"1","0",40.2583187991686,38.309442185912,39.0919106753815,38.968461763026,41.4651228796937
"7254",2019-10-30,"5",49.88,0.19062595561911,25233.76,0.732842456237844,25147.31,0.865784567975601,"Wednesday",46.02,"1","0",42.1918094641449,39.547312000259,51.2705003859919,42.6204694232732,43.1196064529408
"7255",2019-10-30,"6",54.09,0.198401033570435,26296,0.732842456237844,26208.18,0.832442196531792,"Wednesday",50.05,"1","0",44.6704905773107,42.9626295089838,51.2705003859919,44.3208913291291,45.8670311166211
"7256",2019-10-30,"7",54.88,0.220630964563585,27575.6,0.732842456237844,27488.39,0.79852115638463,"Wednesday",53.97,"1","0",48.3625389396107,47.3175597634569,51.2705003859919,49.7716127594544,48.4042830039488
"7257",2019-10-30,"8",56.82,0.296990068880592,31667.27,0.732842456237844,31573.48,0.777683077827675,"Wednesday",54.24,"1","0",51.0538519255625,53.4233967193995,51.2705003859919,51.6933030789614,50.3886537745409
"7258",2019-10-30,"9",58.06,0.33019998547321,33138.17,0.732842456237844,33042.4,0.815895989428505,"Wednesday",48.62,"1","0",49.1050239293047,46.8837917428259,51.2705003859919,49.9109890662485,48.0926527187751
"7259",2019-10-30,"10",57.85,0.325330435518856,32926.25,0.732842456237844,32833.94,0.827637523252724,"Wednesday",54.06,"1","0",51.1055280572159,50.623711746546,51.2705003859919,52.1195541849932,49.959052848094
"7260",2019-10-30,"11",57.42,0.315266685377287,33122.35,0.732842456237844,33029.37,0.829243697986405,"Wednesday",54.27,"1","0",52.2227028733516,51.2285444156346,51.2705003859919,53.3971951995104,50.4358304559746
"7261",2019-10-30,"12",54.88,0.288005332943015,31518.65,0.732842456237844,31427.3,0.867927401712954,"Wednesday",43.42,"1","0",44.5974688134222,43.7092689841806,39.0919106753815,46.4327665054923,45.0102357302525
"7262",2019-10-30,"13",55.14,0.292564268732397,31895.21,0.732842456237844,31802.79,0.861831604181318,"Wednesday",53.04,"1","0",48.6760340671365,48.66526242006,51.2705003859919,49.0613133338555,49.0107195302704
"7263",2019-10-30,"14",56.36,0.30607511585238,33050.83,0.732842456237844,32957.89,0.83381264555232,"Wednesday",53.04,"1","0",50.8128602974745,49.3307325053572,51.2705003859919,51.0344479866021,50.0649413299989
"7264",2019-10-30,"15",56.83,0.319141400127175,33464.69,0.732842456237844,33371.54,0.823315560371245,"Wednesday",53.04,"1","0",50.077270324281,49.5381387207727,51.2705003859919,51.382781274813,50.2431773443398
"7265",2019-10-30,"16",57.73,0.336336279797137,34612.24,0.732842456237844,34523.87,0.789298814523417,"Wednesday",54.22,"1","0",51.5350942764687,52.5980309704032,51.2705003859919,54.1426680497813,51.7405716029717
"7266",2019-10-30,"17",58.35,0.360457036293454,36082.1,0.732842456237844,35991.89,0.746544685592025,"Wednesday",55.76,"1","0",53.2163533057846,54.960781271534,51.2705003859919,55.2360690297691,53.6040011972651
"7267",2019-10-30,"18",58.7,0.373570686493863,36936.24,0.732842456237844,36846.36,0.734473785095613,"Wednesday",57.31,"1","0",54.5029169757833,56.1235092313445,51.2705003859919,55.2156287878028,54.7765848621589
"7268",2019-10-30,"19",58.35,0.362147923772958,36219.71,0.732842456237844,36129.96,0.753694604401857,"Wednesday",56.98,"1","0",54.6559112220289,55.3523242134544,51.2705003859919,55.6515192202334,54.0452405953271
"7269",2019-10-30,"20",57.46,0.345289079229122,35136.55,0.732842456237844,35043.68,0.769745464480719,"Wednesday",56.36,"1","0",54.1587634963642,54.3850437953498,51.2705003859919,55.51149573131,53.0710399387043
"7270",2019-10-30,"21",56.39,0.32338597629907,34155.15,0.732842456237844,34065.33,0.788636559933129,"Wednesday",55.6,"1","0",53.369533492907,53.2663312787915,51.2705003859919,53.8451604392985,52.2157519191939
